1998-99,Coventry,1,Aston Villa,2
1998-99,Derby,0,Tottenham,1
1998-99,Leeds,0,Leicester,1
1998-99,Middlesbrough,4,Sheffield Weds,0
1998-99,Nott'm Forest,0,Charlton,1
1998-99,Southampton,0,Man United,3
1998-99,Wimbledon,1,Everton,2
1998-99,Arsenal,3,Newcastle,0
1998-99,Liverpool,1,Chelsea,1
1998-99,Arsenal,1,Southampton,1
1998-99,Chelsea,2,Charlton,1
1998-99,Everton,0,Liverpool,0
1998-99,Man United,5,Wimbledon,1
1998-99,Middlesbrough,2,Blackburn,1
1998-99,Newcastle,2,Derby,1
1998-99,Nott'm Forest,1,Leeds,1
1998-99,West Ham,0,Aston Villa,0
1998-99,Coventry,1,Sheffield Weds,0
1998-99,Leicester,2,Tottenham,1
1998-99,Aston Villa,1,Leicester,1
1998-99,Charlton,4,West Ham,2
1998-99,Derby,1,Man United,1
1998-99,Liverpool,5,Nott'm Forest,1
1998-99,Sheffield Weds,0,Everton,0
1998-99,Southampton,2,Coventry,1
1998-99,Tottenham,2,Newcastle,0
1998-99,Wimbledon,2,Middlesbrough,2
1998-99,Blackburn,1,Arsenal,2
1998-99,Leeds,0,Chelsea,0
1998-99,Coventry,0,Arsenal,1
1998-99,Derby,2,Leeds,2
1998-99,Everton,1,Man United,4
1998-99,Leicester,1,Liverpool,0
1998-99,Newcastle,0,West Ham,3
1998-99,Sheffield Weds,0,Southampton,0
1998-99,Wimbledon,1,Blackburn,1
1998-99,Middlesbrough,1,Nott'm Forest,1
1998-99,Tottenham,2,Charlton,2
1998-99,Aston Villa,3,Tottenham,2
1998-99,Blackburn,1,Coventry,2
1998-99,Charlton,0,Leicester,0
1998-99,Liverpool,1,Derby,2
1998-99,Nott'm Forest,0,Wimbledon,1
1998-99,Southampton,3,Middlesbrough,3
1998-99,Arsenal,1,Everton,0
1998-99,Leeds,2,Sheffield Weds,1
1998-99,Man United,0,Newcastle,0
1998-99,West Ham,1,Chelsea,1
1998-99,Arsenal,0,Tottenham,0
1998-99,Charlton,1,Middlesbrough,1
1998-99,Chelsea,3,Wimbledon,0
1998-99,Liverpool,1,Leeds,3
1998-99,Man United,3,Blackburn,2
1998-99,Newcastle,1,Sheffield Weds,1
1998-99,Southampton,1,Aston Villa,4
1998-99,West Ham,3,Leicester,2
1998-99,Coventry,3,Everton,0
1998-99,Nott'm Forest,2,Derby,2
1998-99,Aston Villa,2,Liverpool,4
1998-99,Blackburn,0,Southampton,2
1998-99,Leeds,4,Charlton,1
1998-99,Leicester,2,Chelsea,4
1998-99,Middlesbrough,2,Coventry,0
1998-99,Sheffield Weds,3,Man United,1
1998-99,Tottenham,2,Nott'm Forest,0
1998-99,Wimbledon,1,Arsenal,0
1998-99,Derby,0,West Ham,2
1998-99,Everton,1,Newcastle,0
1998-99,Charlton,1,Everton,2
1998-99,Chelsea,1,Sheffield Weds,1
1998-99,Coventry,1,Leicester,1
1998-99,Newcastle,3,Wimbledon,1
1998-99,Nott'm Forest,2,Aston Villa,2
1998-99,Southampton,0,Derby,1
1998-99,West Ham,2,Tottenham,1
1998-99,Arsenal,1,Middlesbrough,1
1998-99,Liverpool,2,Blackburn,0
1998-99,Man United,3,Leeds,2
1998-99,Aston Villa,1,Man United,1
1998-99,Blackburn,1,Charlton,0
1998-99,Derby,0,Arsenal,0
1998-99,Everton,0,Chelsea,0
1998-99,Leeds,4,West Ham,0
1998-99,Leicester,2,Southampton,0
1998-99,Tottenham,2,Liverpool,1
1998-99,Wimbledon,2,Coventry,1
1998-99,Middlesbrough,2,Newcastle,2
1998-99,Sheffield Weds,3,Nott'm Forest,2
1998-99,Chelsea,2,Aston Villa,1
1998-99,Blackburn,0,Newcastle,0
1998-99,Derby,2,Chelsea,2
1998-99,Everton,1,Southampton,0
1998-99,Leicester,3,Nott'm Forest,1
1998-99,Middlesbrough,1,West Ham,0
1998-99,Sheffield Weds,3,Charlton,0
1998-99,Tottenham,2,Man United,2
1998-99,Aston Villa,3,Arsenal,2
1998-99,Wimbledon,1,Liverpool,0
1998-99,Leeds,2,Coventry,0
1998-99,Man United,1,Chelsea,1
1998-99,Chelsea,2,Tottenham,0
1998-99,Coventry,1,Derby,1
1998-99,Liverpool,2,Sheffield Weds,0
1998-99,Man United,2,Middlesbrough,3
1998-99,Newcastle,1,Leicester,0
1998-99,Nott'm Forest,2,Blackburn,2
1998-99,Southampton,3,Wimbledon,1
1998-99,West Ham,2,Everton,1
1998-99,Arsenal,3,Leeds,1
1998-99,Charlton,0,Aston Villa,1
1998-99,Arsenal,1,West Ham,0
1998-99,Blackburn,2,Aston Villa,1
1998-99,Coventry,1,Tottenham,1
1998-99,Everton,0,Derby,0
1998-99,Man United,3,Nott'm Forest,0
1998-99,Middlesbrough,1,Liverpool,3
1998-99,Newcastle,0,Leeds,3
1998-99,Sheffield Weds,0,Leicester,1
1998-99,Southampton,0,Chelsea,2
1998-99,Wimbledon,2,Charlton,1
1998-99,Aston Villa,2,Sheffield Weds,1
1998-99,Charlton,0,Arsenal,1
1998-99,Derby,2,Middlesbrough,1
1998-99,Leicester,1,Blackburn,1
1998-99,Liverpool,4,Newcastle,2
1998-99,Nott'm Forest,1,Southampton,1
1998-99,Tottenham,4,Everton,1
1998-99,West Ham,2,Coventry,0
1998-99,Chelsea,0,Man United,0
1998-99,Leeds,2,Wimbledon,2
1998-99,Arsenal,0,Liverpool,0
1998-99,Blackburn,1,Leeds,0
1998-99,Coventry,4,Nott'm Forest,0
1998-99,Everton,0,Leicester,0
1998-99,Middlesbrough,0,Aston Villa,0
1998-99,Newcastle,0,Chelsea,1
1998-99,Sheffield Weds,0,Tottenham,0
1998-99,Southampton,3,Charlton,1
1998-99,Wimbledon,2,Derby,1
1998-99,Man United,4,West Ham,1
1998-99,Chelsea,2,Coventry,1
1998-99,Derby,1,Blackburn,0
1998-99,Leeds,2,Middlesbrough,0
1998-99,Leicester,2,Man United,6
1998-99,Liverpool,7,Southampton,1
1998-99,Nott'm Forest,0,Arsenal,1
1998-99,Tottenham,0,Wimbledon,0
1998-99,West Ham,0,Sheffield Weds,4
1998-99,Charlton,2,Newcastle,2
1998-99,Aston Villa,3,Everton,0
1998-99,Blackburn,1,Tottenham,1
1998-99,Coventry,2,Liverpool,1
1998-99,Everton,0,Nott'm Forest,1
1998-99,Middlesbrough,0,Leicester,0
1998-99,Newcastle,2,Aston Villa,1
1998-99,Sheffield Weds,0,Derby,1
1998-99,Southampton,3,Leeds,0
1998-99,Wimbledon,0,West Ham,0
1998-99,Arsenal,1,Chelsea,0
1998-99,Charlton,0,Man United,1
1998-99,Man United,1,Derby,0
1998-99,Aston Villa,1,Blackburn,3
1998-99,Chelsea,1,Southampton,0
1998-99,Leeds,0,Newcastle,1
1998-99,Leicester,0,Sheffield Weds,2
1998-99,Liverpool,3,Middlesbrough,1
1998-99,Nott'm Forest,1,Man United,8
1998-99,Tottenham,0,Coventry,0
1998-99,West Ham,0,Arsenal,4
1998-99,Derby,2,Everton,1
1998-99,Charlton,2,Wimbledon,0
1998-99,Charlton,1,Liverpool,0
1998-99,West Ham,2,Nott'm Forest,1
1998-99,Aston Villa,1,Leeds,2
1998-99,Chelsea,1,Blackburn,1
1998-99,Everton,5,Middlesbrough,0
1998-99,Man United,1,Arsenal,1
1998-99,Newcastle,4,Coventry,1
1998-99,Arsenal,5,Leicester,0
1998-99,Blackburn,1,Sheffield Weds,4
1998-99,Coventry,0,Man United,1
1998-99,Derby,0,Charlton,2
1998-99,Leeds,1,Everton,0
1998-99,Liverpool,2,West Ham,2
1998-99,Middlesbrough,0,Tottenham,0
1998-99,Nott'm Forest,1,Chelsea,3
1998-99,Southampton,2,Newcastle,1
1998-99,Wimbledon,0,Aston Villa,0
1998-99,Aston Villa,1,Coventry,4
1998-99,Charlton,0,Nott'm Forest,0
1998-99,Chelsea,2,Liverpool,1
1998-99,Everton,1,Wimbledon,1
1998-99,Man United,2,Southampton,1
1998-99,Sheffield Weds,3,Middlesbrough,1
1998-99,Tottenham,1,Derby,1
1998-99,West Ham,2,Blackburn,0
1998-99,Newcastle,1,Arsenal,1
1998-99,Leicester,1,Leeds,2
1998-99,Tottenham,3,Southampton,0
1998-99,Sheffield Weds,1,Wimbledon,2
1998-99,Coventry,2,Charlton,1
1998-99,Southampton,1,West Ham,0
1998-99,Wimbledon,0,Leicester,1
1998-99,Arsenal,3,Sheffield Weds,0
1998-99,Blackburn,1,Everton,2
1998-99,Derby,2,Aston Villa,1
1998-99,Leeds,2,Tottenham,0
1998-99,Nott'm Forest,1,Newcastle,2
1998-99,Chelsea,0,West Ham,1
1998-99,Coventry,1,Blackburn,1
1998-99,Derby,3,Liverpool,2
1998-99,Everton,0,Arsenal,2
1998-99,Leicester,1,Charlton,1
1998-99,Newcastle,1,Man United,2
1998-99,Sheffield Weds,0,Leeds,2
1998-99,Tottenham,1,Aston Villa,0
1998-99,Wimbledon,1,Nott'm Forest,3
1998-99,Middlesbrough,3,Southampton,0
1998-99,Arsenal,2,Coventry,0
1998-99,Blackburn,3,Wimbledon,1
1998-99,Leeds,4,Derby,1
1998-99,Nott'm Forest,1,Middlesbrough,2
1998-99,Southampton,1,Sheffield Weds,0
1998-99,West Ham,2,Newcastle,0
1998-99,Aston Villa,0,Chelsea,3
1998-99,Man United,3,Everton,1
1998-99,Aston Villa,0,West Ham,0
1998-99,Blackburn,0,Middlesbrough,0
1998-99,Charlton,0,Chelsea,1
1998-99,Derby,3,Newcastle,4
1998-99,Leeds,3,Nott'm Forest,1
1998-99,Liverpool,3,Everton,2
1998-99,Sheffield Weds,1,Coventry,2
1998-99,Southampton,0,Arsenal,0
1998-99,Tottenham,0,Leicester,2
1998-99,Wimbledon,1,Man United,1
1998-99,Coventry,1,Southampton,0
1998-99,Everton,1,Sheffield Weds,2
1998-99,Middlesbrough,3,Wimbledon,1
1998-99,Newcastle,1,Tottenham,1
1998-99,Nott'm Forest,2,Liverpool,2
1998-99,West Ham,0,Charlton,1
1998-99,Arsenal,1,Blackburn,0
1998-99,Leicester,2,Aston Villa,2
1998-99,Aston Villa,3,Southampton,0
1998-99,Derby,1,Nott'm Forest,0
1998-99,Leicester,0,West Ham,0
1998-99,Middlesbrough,2,Charlton,0
1998-99,Everton,2,Coventry,0
1998-99,Wimbledon,1,Chelsea,2
1998-99,Leeds,0,Liverpool,0
1998-99,Middlesbrough,0,Chelsea,0
1998-99,Charlton,1,Leeds,1
1998-99,Coventry,1,Middlesbrough,2
1998-99,Liverpool,0,Aston Villa,1
1998-99,Man United,3,Sheffield Weds,0
1998-99,Newcastle,1,Everton,3
1998-99,Nott'm Forest,0,Tottenham,1
1998-99,Southampton,3,Blackburn,3
1998-99,West Ham,5,Derby,1
1998-99,Chelsea,2,Leicester,2
1998-99,Arsenal,5,Wimbledon,1
1998-99,Charlton,1,Tottenham,4
1998-99,Liverpool,0,Leicester,1
1998-99,Sheffield Weds,1,Newcastle,1
1998-99,Aston Villa,2,Nott'm Forest,0
1998-99,Blackburn,1,Liverpool,3
1998-99,Derby,0,Southampton,0
1998-99,Everton,4,Charlton,1
1998-99,Leicester,1,Coventry,0
1998-99,Middlesbrough,1,Arsenal,6
1998-99,Tottenham,1,West Ham,2
1998-99,Wimbledon,1,Newcastle,1
1998-99,Leeds,1,Man United,1
1998-99,Sheffield Weds,0,Chelsea,0
1998-99,Charlton,0,Blackburn,0
1998-99,Chelsea,3,Everton,1
1998-99,Coventry,2,Wimbledon,1
1998-99,Liverpool,3,Tottenham,2
1998-99,Man United,2,Aston Villa,1
1998-99,Newcastle,1,Middlesbrough,1
1998-99,Nott'm Forest,2,Sheffield Weds,0
1998-99,Southampton,2,Leicester,1
1998-99,West Ham,1,Leeds,5
1998-99,Arsenal,1,Derby,0
1998-99,Chelsea,1,Leeds,0
1998-99,Leicester,1,Derby,2
1998-99,Liverpool,2,Man United,2
1998-99,Tottenham,1,Arsenal,3
1998-99,Aston Villa,3,Charlton,4
1998-99,Blackburn,1,Nott'm Forest,2
1998-99,Derby,0,Coventry,0
1998-99,Everton,6,West Ham,0
1998-99,Leicester,2,Newcastle,0
1998-99,Sheffield Weds,1,Liverpool,0
1998-99,Wimbledon,0,Southampton,2
1998-99,Middlesbrough,0,Man United,1
1998-99,Tottenham,2,Chelsea,2
1998-99,Leeds,1,Arsenal,0
1998-99,Blackburn,0,Man United,0
1998-99,Arsenal,1,Aston Villa,0
1998-99,Charlton,0,Sheffield Weds,1
1998-99,Chelsea,2,Derby,1
1998-99,Coventry,2,Leeds,2
1998-99,Liverpool,3,Wimbledon,0
1998-99,Man United,2,Tottenham,1
1998-99,Newcastle,1,Blackburn,1
1998-99,Nott'm Forest,1,Leicester,0
1998-99,Southampton,2,Everton,0
1998-99,West Ham,4,Middlesbrough,0
1999-00,Arsenal,2,Leicester,1
1999-00,Chelsea,4,Sunderland,0
1999-00,Coventry,0,Southampton,1
1999-00,Leeds,0,Derby,0
1999-00,Middlesbrough,0,Bradford,1
1999-00,Newcastle,0,Aston Villa,1
1999-00,Sheffield Weds,1,Liverpool,2
1999-00,Watford,2,Wimbledon,3
1999-00,West Ham,1,Tottenham,0
1999-00,Everton,1,Man United,1
1999-00,Tottenham,3,Newcastle,1
1999-00,Derby,1,Arsenal,2
1999-00,Sunderland,2,Watford,0
1999-00,Wimbledon,2,Middlesbrough,3
1999-00,Aston Villa,3,Everton,0
1999-00,Leicester,1,Coventry,0
1999-00,Man United,4,Sheffield Weds,0
1999-00,Southampton,0,Leeds,3
1999-00,Bradford,1,Sheffield Weds,1
1999-00,Derby,1,Middlesbrough,3
1999-00,Leicester,2,Chelsea,2
1999-00,Liverpool,0,Watford,1
1999-00,Man United,2,Leeds,0
1999-00,Sunderland,0,Arsenal,0
1999-00,Tottenham,3,Everton,2
1999-00,Wimbledon,1,Coventry,1
1999-00,Southampton,4,Newcastle,2
1999-00,Aston Villa,2,West Ham,2
1999-00,Chelsea,1,Aston Villa,0
1999-00,Coventry,2,Derby,0
1999-00,Everton,4,Southampton,1
1999-00,Leeds,2,Sunderland,1
1999-00,Middlesbrough,1,Liverpool,0
1999-00,Newcastle,3,Wimbledon,3
1999-00,Sheffield Weds,1,Tottenham,2
1999-00,Watford,1,Bradford,0
1999-00,West Ham,2,Leicester,1
1999-00,Arsenal,1,Man United,2
1999-00,Leeds,1,Liverpool,2
1999-00,Middlesbrough,0,Leicester,3
1999-00,Watford,0,Aston Villa,1
1999-00,Arsenal,2,Bradford,0
1999-00,Coventry,1,Man United,2
1999-00,Everton,4,Wimbledon,0
1999-00,Newcastle,1,Sunderland,2
1999-00,Sheffield Weds,0,Derby,2
1999-00,Aston Villa,1,Middlesbrough,0
1999-00,Bradford,0,West Ham,3
1999-00,Derby,1,Everton,0
1999-00,Liverpool,2,Arsenal,0
1999-00,Southampton,2,Sheffield Weds,0
1999-00,Tottenham,1,Leeds,2
1999-00,Wimbledon,0,Chelsea,1
1999-00,Sunderland,1,Coventry,1
1999-00,Leicester,1,Watford,0
1999-00,Man United,5,Newcastle,1
1999-00,Arsenal,3,Aston Villa,1
1999-00,Chelsea,1,Newcastle,0
1999-00,Coventry,3,Leeds,4
1999-00,Liverpool,2,Man United,3
1999-00,Middlesbrough,3,Southampton,2
1999-00,Sheffield Weds,0,Everton,2
1999-00,Sunderland,2,Leicester,0
1999-00,West Ham,1,Watford,0
1999-00,Wimbledon,2,Derby,2
1999-00,Bradford,1,Tottenham,1
1999-00,Aston Villa,1,Bradford,0
1999-00,Derby,0,Sunderland,5
1999-00,Leicester,2,Liverpool,2
1999-00,Man United,1,Wimbledon,1
1999-00,Southampton,0,Arsenal,1
1999-00,Watford,1,Chelsea,0
1999-00,Everton,1,West Ham,0
1999-00,Leeds,2,Middlesbrough,0
1999-00,Newcastle,8,Sheffield Weds,0
1999-00,Tottenham,3,Coventry,2
1999-00,Arsenal,1,Watford,0
1999-00,Coventry,1,West Ham,0
1999-00,Derby,0,Bradford,1
1999-00,Leeds,3,Newcastle,2
1999-00,Leicester,3,Aston Villa,1
1999-00,Man United,3,Southampton,3
1999-00,Middlesbrough,0,Chelsea,1
1999-00,Sunderland,1,Sheffield Weds,0
1999-00,Wimbledon,1,Tottenham,1
1999-00,Liverpool,0,Everton,1
1999-00,Aston Villa,0,Liverpool,0
1999-00,Bradford,0,Sunderland,4
1999-00,Everton,1,Coventry,1
1999-00,Sheffield Weds,5,Wimbledon,1
1999-00,Chelsea,5,Man United,0
1999-00,Newcastle,2,Middlesbrough,1
1999-00,Tottenham,2,Leicester,3
1999-00,Watford,1,Leeds,2
1999-00,West Ham,2,Arsenal,1
1999-00,Southampton,3,Derby,3
1999-00,Arsenal,4,Everton,1
1999-00,Coventry,4,Newcastle,1
1999-00,Derby,0,Tottenham,1
1999-00,Leeds,2,Sheffield Weds,0
1999-00,Leicester,2,Southampton,1
1999-00,Liverpool,1,Chelsea,0
1999-00,Man United,4,Watford,1
1999-00,Wimbledon,3,Bradford,2
1999-00,Middlesbrough,2,West Ham,0
1999-00,Sunderland,2,Aston Villa,1
1999-00,Aston Villa,1,Wimbledon,1
1999-00,Bradford,3,Leicester,1
1999-00,Chelsea,2,Arsenal,3
1999-00,Sheffield Weds,0,Coventry,0
1999-00,Southampton,1,Liverpool,1
1999-00,Tottenham,3,Man United,1
1999-00,Everton,4,Leeds,4
1999-00,Watford,1,Middlesbrough,3
1999-00,West Ham,1,Sunderland,1
1999-00,Newcastle,2,Derby,0
1999-00,Liverpool,1,West Ham,0
1999-00,Arsenal,0,Newcastle,0
1999-00,Derby,3,Chelsea,1
1999-00,Leeds,1,West Ham,0
1999-00,Leicester,3,Sheffield Weds,0
1999-00,Man United,3,Aston Villa,0
1999-00,Middlesbrough,2,Everton,1
1999-00,Wimbledon,1,Southampton,1
1999-00,Coventry,4,Watford,0
1999-00,Sunderland,2,Tottenham,1
1999-00,Liverpool,3,Bradford,1
1999-00,Aston Villa,0,Southampton,1
1999-00,Bradford,1,Coventry,1
1999-00,Liverpool,2,Derby,0
1999-00,Man United,2,Leicester,0
1999-00,Middlesbrough,1,Sunderland,1
1999-00,Sheffield Weds,2,Watford,2
1999-00,Chelsea,0,West Ham,0
1999-00,Newcastle,1,Everton,1
1999-00,Tottenham,2,Arsenal,1
1999-00,Wimbledon,2,Leeds,0
1999-00,Arsenal,5,Middlesbrough,1
1999-00,Derby,1,Man United,2
1999-00,Everton,1,Chelsea,1
1999-00,Leeds,2,Bradford,1
1999-00,Leicester,2,Wimbledon,1
1999-00,Southampton,0,Tottenham,1
1999-00,Sunderland,0,Liverpool,2
1999-00,Watford,1,Newcastle,1
1999-00,West Ham,4,Sheffield Weds,3
1999-00,Coventry,2,Aston Villa,1
1999-00,Coventry,0,Leicester,1
1999-00,Everton,0,Aston Villa,0
1999-00,Middlesbrough,0,Wimbledon,0
1999-00,Watford,2,Sunderland,3
1999-00,West Ham,1,Liverpool,0
1999-00,Arsenal,2,Derby,1
1999-00,Chelsea,1,Bradford,0
1999-00,Leeds,1,Southampton,0
1999-00,Newcastle,2,Tottenham,1
1999-00,Aston Villa,0,Newcastle,1
1999-00,Bradford,1,Middlesbrough,1
1999-00,Leicester,0,Arsenal,3
1999-00,Man United,5,Everton,1
1999-00,Southampton,0,Coventry,0
1999-00,Sunderland,4,Chelsea,1
1999-00,Wimbledon,5,Watford,0
1999-00,Derby,0,Leeds,1
1999-00,Liverpool,4,Sheffield Weds,1
1999-00,Tottenham,0,West Ham,0
1999-00,Arsenal,1,Wimbledon,1
1999-00,Aston Villa,2,Sheffield Weds,1
1999-00,Bradford,2,Newcastle,0
1999-00,Leicester,0,Derby,1
1999-00,Liverpool,2,Coventry,0
1999-00,Middlesbrough,2,Tottenham,1
1999-00,Sunderland,2,Southampton,0
1999-00,Watford,1,Everton,3
1999-00,West Ham,2,Man United,4
1999-00,Chelsea,0,Leeds,2
1999-00,Coventry,3,Arsenal,2
1999-00,Derby,0,Aston Villa,2
1999-00,Everton,5,Sunderland,0
1999-00,Leeds,2,Leicester,1
1999-00,Man United,4,Bradford,0
1999-00,Newcastle,2,Liverpool,2
1999-00,Sheffield Weds,1,Middlesbrough,0
1999-00,Southampton,1,Chelsea,2
1999-00,Tottenham,4,Watford,0
1999-00,Wimbledon,2,West Ham,2
1999-00,Arsenal,2,Leeds,0
1999-00,Bradford,0,Everton,0
1999-00,Leicester,1,Newcastle,2
1999-00,Liverpool,3,Wimbledon,1
1999-00,Sunderland,2,Man United,2
1999-00,Watford,3,Southampton,2
1999-00,West Ham,1,Derby,1
1999-00,Aston Villa,1,Tottenham,1
1999-00,Chelsea,3,Sheffield Weds,0
1999-00,Derby,2,Watford,0
1999-00,Everton,2,Leicester,2
1999-00,Leeds,1,Aston Villa,2
1999-00,Newcastle,2,West Ham,2
1999-00,Sheffield Weds,1,Arsenal,1
1999-00,Southampton,1,Bradford,0
1999-00,Tottenham,1,Liverpool,0
1999-00,Wimbledon,1,Sunderland,0
1999-00,Coventry,2,Chelsea,2
1999-00,Bradford,1,Chelsea,1
1999-00,Chelsea,1,Tottenham,0
1999-00,Arsenal,4,Sunderland,1
1999-00,Chelsea,1,Leicester,1
1999-00,Coventry,2,Wimbledon,0
1999-00,Everton,2,Tottenham,2
1999-00,Middlesbrough,1,Derby,4
1999-00,Sheffield Weds,2,Bradford,0
1999-00,Watford,2,Liverpool,3
1999-00,West Ham,1,Aston Villa,1
1999-00,Newcastle,5,Southampton,0
1999-00,Aston Villa,0,Chelsea,0
1999-00,Bradford,3,Watford,2
1999-00,Derby,0,Coventry,0
1999-00,Leicester,1,West Ham,3
1999-00,Liverpool,0,Middlesbrough,0
1999-00,Southampton,2,Everton,0
1999-00,Tottenham,0,Sheffield Weds,1
1999-00,Wimbledon,2,Newcastle,0
1999-00,Sunderland,1,Leeds,2
1999-00,Man United,1,Arsenal,1
1999-00,Man United,1,Middlesbrough,0
1999-00,Sheffield Weds,0,Man United,1
1999-00,Aston Villa,4,Watford,0
1999-00,Bradford,2,Arsenal,1
1999-00,Derby,3,Sheffield Weds,3
1999-00,Leicester,2,Middlesbrough,1
1999-00,Liverpool,3,Leeds,1
1999-00,Man United,3,Coventry,2
1999-00,Southampton,2,West Ham,1
1999-00,Sunderland,2,Newcastle,2
1999-00,Tottenham,0,Chelsea,1
1999-00,Wimbledon,0,Everton,3
1999-00,Chelsea,3,Wimbledon,1
1999-00,Coventry,3,Sunderland,2
1999-00,Everton,2,Derby,1
1999-00,Leeds,1,Tottenham,0
1999-00,Newcastle,3,Man United,0
1999-00,Sheffield Weds,0,Southampton,1
1999-00,Watford,1,Leicester,1
1999-00,West Ham,5,Bradford,4
1999-00,Arsenal,0,Liverpool,1
1999-00,Middlesbrough,0,Aston Villa,4
1999-00,Middlesbrough,2,Coventry,0
1999-00,Leeds,0,Man United,1
1999-00,Arsenal,3,Southampton,1
1999-00,Bradford,1,Aston Villa,1
1999-00,Chelsea,2,Watford,1
1999-00,Coventry,0,Tottenham,1
1999-00,Middlesbrough,0,Leeds,0
1999-00,Sheffield Weds,0,Newcastle,2
1999-00,Sunderland,1,Derby,1
1999-00,West Ham,0,Everton,4
1999-00,Wimbledon,2,Man United,2
1999-00,Derby,4,Wimbledon,0
1999-00,Everton,1,Sheffield Weds,1
1999-00,Man United,1,Liverpool,1
1999-00,Newcastle,0,Chelsea,1
1999-00,Southampton,1,Middlesbrough,1
1999-00,Tottenham,1,Bradford,1
1999-00,Watford,1,West Ham,2
1999-00,Aston Villa,1,Arsenal,1
1999-00,Leeds,3,Coventry,0
1999-00,Leicester,5,Sunderland,2
1999-00,West Ham,2,Southampton,0
1999-00,Aston Villa,1,Coventry,0
1999-00,Chelsea,1,Everton,1
1999-00,Liverpool,1,Sunderland,1
1999-00,Man United,3,Derby,1
1999-00,Newcastle,1,Watford,0
1999-00,Sheffield Weds,3,West Ham,1
1999-00,Tottenham,7,Southampton,2
1999-00,Wimbledon,2,Leicester,1
1999-00,Bradford,1,Leeds,2
1999-00,Middlesbrough,2,Arsenal,1
1999-00,Coventry,1,Everton,0
1999-00,Liverpool,0,Aston Villa,0
1999-00,Coventry,4,Bradford,0
1999-00,Derby,0,Liverpool,2
1999-00,Leicester,0,Man United,2
1999-00,Southampton,2,Aston Villa,0
1999-00,Sunderland,1,Middlesbrough,1
1999-00,Watford,1,Sheffield Weds,0
1999-00,West Ham,0,Chelsea,0
1999-00,Arsenal,2,Tottenham,1
1999-00,Everton,0,Newcastle,2
1999-00,Leeds,4,Wimbledon,1
1999-00,Aston Villa,2,Derby,0
1999-00,Bradford,0,Man United,4
1999-00,Chelsea,1,Southampton,1
1999-00,Liverpool,2,Newcastle,1
1999-00,Middlesbrough,1,Sheffield Weds,0
1999-00,Sunderland,2,Everton,1
1999-00,Watford,1,Tottenham,1
1999-00,Arsenal,3,Coventry,0
1999-00,Leicester,2,Leeds,1
1999-00,West Ham,2,Wimbledon,1
1999-00,Coventry,0,Liverpool,3
1999-00,Everton,4,Watford,2
1999-00,Leeds,0,Chelsea,1
1999-00,Man United,7,West Ham,1
1999-00,Newcastle,2,Bradford,0
1999-00,Southampton,1,Sunderland,2
1999-00,Wimbledon,1,Arsenal,3
1999-00,Derby,3,Leicester,0
1999-00,Tottenham,2,Middlesbrough,3
1999-00,Sheffield Weds,0,Aston Villa,1
1999-00,Bradford,1,Southampton,2
1999-00,Leicester,1,Everton,1
1999-00,Sunderland,2,Wimbledon,1
1999-00,Watford,0,Derby,0
1999-00,Aston Villa,1,Leeds,0
1999-00,Liverpool,2,Tottenham,0
1999-00,Middlesbrough,3,Man United,4
1999-00,Chelsea,2,Coventry,1
1999-00,West Ham,2,Newcastle,1
1999-00,Wimbledon,0,Sheffield Weds,2
1999-00,Coventry,2,Middlesbrough,1
1999-00,Derby,1,West Ham,2
1999-00,Everton,4,Bradford,0
1999-00,Man United,4,Sunderland,0
1999-00,Newcastle,0,Leicester,2
1999-00,Sheffield Weds,1,Chelsea,0
1999-00,Southampton,2,Watford,0
1999-00,Tottenham,2,Aston Villa,4
1999-00,Leeds,0,Arsenal,4
1999-00,Wimbledon,1,Liverpool,2
1999-00,Leicester,0,Tottenham,1
1999-00,Bradford,4,Derby,4
1999-00,Everton,0,Liverpool,0
1999-00,Aston Villa,2,Leicester,2
1999-00,Chelsea,1,Middlesbrough,1
1999-00,Sheffield Weds,0,Sunderland,2
1999-00,Southampton,1,Man United,3
1999-00,Tottenham,2,Wimbledon,0
1999-00,West Ham,5,Coventry,0
1999-00,Newcastle,2,Leeds,2
1999-00,Watford,2,Arsenal,3
1999-00,Derby,2,Southampton,0
1999-00,Man United,3,Chelsea,2
1999-00,Sunderland,0,Bradford,1
1999-00,Aston Villa,1,Sunderland,1
1999-00,Chelsea,2,Liverpool,0
1999-00,Everton,0,Arsenal,1
1999-00,Newcastle,2,Coventry,0
1999-00,Southampton,1,Leicester,2
1999-00,Tottenham,1,Derby,1
1999-00,Watford,2,Man United,3
1999-00,West Ham,0,Middlesbrough,1
1999-00,Bradford,3,Wimbledon,0
1999-00,Sheffield Weds,0,Leeds,3
1999-00,Arsenal,2,West Ham,1
1999-00,Middlesbrough,2,Newcastle,2
1999-00,Leeds,3,Watford,1
1999-00,Liverpool,0,Leicester,2
1999-00,Arsenal,2,Chelsea,1
1999-00,Coventry,4,Sheffield Weds,1
1999-00,Derby,0,Newcastle,0
1999-00,Leicester,3,Bradford,0
1999-00,Man United,3,Tottenham,1
1999-00,Middlesbrough,1,Watford,1
1999-00,Sunderland,1,West Ham,0
1999-00,Wimbledon,2,Aston Villa,2
1999-00,Liverpool,0,Southampton,0
1999-00,Leeds,1,Everton,1
1999-00,Arsenal,3,Sheffield Weds,3
1999-00,Aston Villa,0,Man United,1
1999-00,Bradford,1,Liverpool,0
